0.11,0.01,-0.03,2022-06-10 07:19:50.901
1.02,0.44,0.03,2022-06-10 07:19:50.905
1.21,0.56,0.03,2022-06-10 07:19:50.911
0.78,0.38,0.03,2022-06-10 07:19:50.916
0.17,0.07,-0.03,2022-06-10 07:19:50.921
-0.26,-0.11,-0.03,2022-06-10 07:19:50.927
-0.44,-0.17,-0.03,2022-06-10 07:19:50.933
-0.38,-0.11,0.03,2022-06-10 07:19:50.937
-0.08,-0.05,-0.03,2022-06-10 07:19:50.943
0.17,0.07,-0.03,2022-06-10 07:19:50.946
0.23,0.13,-0.03,2022-06-10 07:19:50.951
0.23,0.07,-0.03,2022-06-10 07:19:50.955
0.05,0.01,-0.03,2022-06-10 07:19:50.961
-0.08,-0.05,-0.03,2022-06-10 07:19:50.966
-0.08,-0.05,0.03,2022-06-10 07:19:50.971
-0.08,-0.05,-0.03,2022-06-10 07:19:50.981
-0.01,0.01,-0.03,2022-06-10 07:19:50.987
-0.01,0.01,-0.03,2022-06-10 07:19:50.996
0.05,0.07,0.03,2022-06-10 07:19:51.001
0.05,0.07,0.03,2022-06-10 07:19:51.004
-0.01,0.01,0.03,2022-06-10 07:19:51.006
-0.01,0.01,-0.03,2022-06-10 07:19:51.009
-0.01,0.01,-0.03,2022-06-10 07:19:51.012
-0.01,0.01,-0.03,2022-06-10 07:19:51.016
-0.01,0.01,-0.03,2022-06-10 07:19:51.024
0.05,-0.05,-0.03,2022-06-10 07:19:51.027
0.05,0.01,0.03,2022-06-10 07:19:51.031
0.05,0.01,0.03,2022-06-10 07:19:51.035
0.05,-0.05,0.03,2022-06-10 07:19:51.040
0.05,0.01,0.03,2022-06-10 07:19:51.046
0.05,0.01,0.03,2022-06-10 07:19:51.051
0.05,0.01,-0.03,2022-06-10 07:19:51.058
0.05,0.01,-0.03,2022-06-10 07:19:51.062
0.05,0.01,-0.03,2022-06-10 07:19:51.066
0.05,0.01,-0.03,2022-06-10 07:19:51.071
-0.01,0.01,0.03,2022-06-10 07:19:51.077
-0.01,0.01,-0.03,2022-06-10 07:19:51.081
-0.01,0.01,0.03,2022-06-10 07:19:51.086
-0.01,0.01,0.03,2022-06-10 07:19:51.093
0.05,0.01,0.03,2022-06-10 07:19:51.097
0.05,0.01,-0.03,2022-06-10 07:19:51.104
-0.01,0.01,-0.03,2022-06-10 07:19:51.108
-0.01,0.01,-0.03,2022-06-10 07:19:51.113
-0.01,-0.05,-0.03,2022-06-10 07:19:51.117
-0.01,-0.05,-0.03,2022-06-10 07:19:51.121
-0.01,-0.05,-0.03,2022-06-10 07:19:51.130
-0.01,-0.05,-0.03,2022-06-10 07:19:51.134
-0.01,-0.05,-0.03,2022-06-10 07:19:51.137
