0.02,-0.00,0.05,2022-07-14 15:04:48.447
0.02,0.06,0.05,2022-07-14 15:04:48.449
0.02,0.06,0.05,2022-07-14 15:04:48.450
0.02,0.06,-0.02,2022-07-14 15:04:48.452
0.02,-0.00,0.05,2022-07-14 15:04:48.453
-0.05,-0.00,0.05,2022-07-14 15:04:48.454
-0.05,-0.06,0.05,2022-07-14 15:04:48.455
-0.05,-0.06,0.05,2022-07-14 15:04:48.471
-0.05,-0.00,-0.02,2022-07-14 15:04:48.473
0.02,-0.00,-0.02,2022-07-14 15:04:48.495
0.02,-0.00,-0.02,2022-07-14 15:04:48.498
0.02,-0.00,-0.02,2022-07-14 15:04:48.510
-0.05,-0.00,0.05,2022-07-14 15:04:48.512
0.02,-0.00,-0.02,2022-07-14 15:04:48.535
0.02,-0.00,0.05,2022-07-14 15:04:48.537
0.02,-0.00,-0.02,2022-07-14 15:04:48.543
-0.05,-0.00,-0.02,2022-07-14 15:04:48.553
0.02,-0.00,-0.02,2022-07-14 15:04:48.564
-0.05,-0.00,-0.02,2022-07-14 15:04:48.574
-0.05,-0.00,-0.02,2022-07-14 15:04:48.583
0.02,-0.00,-0.02,2022-07-14 15:04:48.594
0.02,-0.00,0.05,2022-07-14 15:04:48.602
0.02,0.06,-0.02,2022-07-14 15:04:48.613
0.02,0.06,-0.02,2022-07-14 15:04:48.624
-0.05,0.06,0.05,2022-07-14 15:04:48.634
-0.05,0.06,0.05,2022-07-14 15:04:48.648
-0.05,0.06,-0.02,2022-07-14 15:04:48.657
0.02,0.06,-0.02,2022-07-14 15:04:48.664
0.02,-0.00,0.05,2022-07-14 15:04:48.675
0.02,-0.00,0.05,2022-07-14 15:04:48.683
-0.05,-0.00,0.05,2022-07-14 15:04:48.696
0.02,0.06,0.05,2022-07-14 15:04:48.706
0.02,0.06,0.05,2022-07-14 15:04:48.716
0.02,0.06,-0.02,2022-07-14 15:04:48.726
-0.05,0.06,-0.02,2022-07-14 15:04:48.736
-0.05,0.06,-0.02,2022-07-14 15:04:48.747
0.02,-0.00,-0.02,2022-07-14 15:04:48.756
0.02,-0.00,0.05,2022-07-14 15:04:48.764
0.02,-0.00,0.05,2022-07-14 15:04:48.776
0.02,-0.00,0.05,2022-07-14 15:04:48.786
0.02,-0.00,-0.02,2022-07-14 15:04:48.797
0.02,0.06,-0.02,2022-07-14 15:04:48.806
0.02,0.06,-0.02,2022-07-14 15:04:48.816
0.02,0.06,-0.02,2022-07-14 15:04:48.825
0.02,0.12,-0.02,2022-07-14 15:04:48.839
0.02,0.06,0.05,2022-07-14 15:04:48.845
0.02,-0.00,0.05,2022-07-14 15:04:48.856
-0.05,0.06,-0.02,2022-07-14 15:04:48.867
0.02,0.06,-0.02,2022-07-14 15:04:48.877
0.02,0.06,-0.02,2022-07-14 15:04:48.888
