-0.04,0.00,0.05,2022-07-17 10:23:49.777
0.02,0.00,-0.01,2022-07-17 10:23:49.780
-0.04,0.00,-0.01,2022-07-17 10:23:49.781
0.02,0.00,0.05,2022-07-17 10:23:49.783
-0.04,0.00,-0.01,2022-07-17 10:23:49.785
0.02,0.00,0.05,2022-07-17 10:23:49.787
0.02,0.00,-0.01,2022-07-17 10:23:49.790
0.02,0.00,-0.01,2022-07-17 10:23:49.800
0.02,0.00,-0.01,2022-07-17 10:23:49.827
0.02,0.06,0.05,2022-07-17 10:23:49.828
-0.04,0.00,-0.01,2022-07-17 10:23:49.829
-0.04,0.00,-0.01,2022-07-17 10:23:49.840
0.02,0.00,-0.01,2022-07-17 10:23:49.849
0.02,0.00,-0.01,2022-07-17 10:23:49.860
0.02,0.00,-0.01,2022-07-17 10:23:49.869
0.02,0.00,-0.01,2022-07-17 10:23:49.880
0.02,0.00,-0.01,2022-07-17 10:23:49.891
-0.04,0.00,-0.01,2022-07-17 10:23:49.899
-0.04,0.06,-0.01,2022-07-17 10:23:49.910
0.02,0.06,-0.01,2022-07-17 10:23:49.920
0.02,0.00,-0.01,2022-07-17 10:23:49.930
0.02,0.06,-0.01,2022-07-17 10:23:49.940
-0.04,0.00,-0.01,2022-07-17 10:23:49.950
0.02,-0.06,0.05,2022-07-17 10:23:49.960
-0.04,0.00,-0.01,2022-07-17 10:23:49.971
0.02,0.00,-0.01,2022-07-17 10:23:49.981
0.02,0.00,-0.01,2022-07-17 10:23:49.991
-0.04,0.00,-0.01,2022-07-17 10:23:50.001
-0.04,0.00,-0.01,2022-07-17 10:23:50.012
-0.04,0.00,0.05,2022-07-17 10:23:50.021
-0.04,0.00,-0.01,2022-07-17 10:23:50.032
0.02,-0.06,-0.01,2022-07-17 10:23:50.042
0.02,0.00,-0.01,2022-07-17 10:23:50.052
0.02,-0.06,-0.01,2022-07-17 10:23:50.062
0.02,0.00,-0.01,2022-07-17 10:23:50.074
-0.04,0.00,-0.01,2022-07-17 10:23:50.081
0.02,0.06,0.05,2022-07-17 10:23:50.092
